,time(ms),x_G,y_G,z_G
0,0.0,0.0390625,-0.0546875,1.0078125
1,0.625,0.0234375,-0.0625,1.0
2,1.25,0.0390625,-0.0703125,1.0
3,1.875,0.0234375,-0.046875,1.0078125
4,2.5,0.046875,-0.0859375,1.0
5,3.125,0.0390625,-0.0703125,1.015625
6,3.75,0.0234375,-0.0546875,1.0078125
7,4.375,0.0390625,-0.0859375,1.015625
8,5.0,0.046875,-0.0859375,1.0
9,5.625,0.0546875,-0.078125,1.0
10,6.25,0.015625,-0.046875,1.0078125
11,6.875,0.0390625,-0.0703125,1.0
12,7.5,0.03125,-0.0546875,1.0390625
13,8.125,0.03125,-0.0546875,1.0
14,8.75,0.03125,-0.0703125,1.0078125
15,9.375,0.046875,-0.078125,1.0
16,10.0,0.03125,-0.0546875,1.0
17,10.625,0.0625,-0.078125,1.0
18,11.25,0.015625,-0.0390625,1.0
19,11.875,0.015625,-0.0703125,1.0
20,12.5,0.03125,-0.0703125,1.0234375
21,13.125,0.03125,-0.078125,1.0
22,13.75,0.046875,-0.0859375,1.0
23,14.375,0.0390625,-0.046875,1.015625
24,15.0,0.0546875,-0.0703125,1.0
25,15.625,0.03125,-0.046875,1.0
26,16.25,0.0390625,-0.0859375,1.0078125
27,16.875,0.0390625,-0.0859375,1.0390625
28,17.5,0.0390625,-0.0546875,0.96875
29,18.125,0.046875,-0.0703125,1.0
30,18.75,0.046875,-0.0625,1.0
31,19.375,0.0234375,-0.0703125,1.0
32,20.0,0.0078125,-0.046875,1.0078125
33,20.625,0.0234375,-0.09375,1.0
34,21.25,0.03125,-0.0625,1.0078125
35,21.875,0.03125,-0.0546875,0.9765625
36,22.5,0.0546875,-0.078125,1.0
37,23.125,0.03125,-0.0546875,1.0
38,23.75,0.046875,-0.078125,0.96875
39,24.375,0.0703125,-0.0625,0.9765625
40,25.0,0.0390625,-0.0625,0.96875
41,25.625,0.03125,-0.1015625,0.9921875
42,26.25,0.046875,-0.0859375,1.0546875
43,26.875,0.0390625,-0.046875,0.984375
44,27.5,0.0546875,-0.046875,1.0
45,28.125,0.046875,-0.0625,0.9921875
46,28.75,0.09375,-0.0546875,1.0
